T1;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;8.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;13;9.0;468.0;0.69875777;
T2;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;8.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;17;22.0;559.0;0.69875777;
T1;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;33;72.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;41;21542.0;2151.0;0.9994336;
T2;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;33;72.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;38;2942.0;1928.0;0.99943376;
T1;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;1.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;12.0;21.0;1.0;
T2;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;1.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;3.0;21.0;1.0;
T1;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;1.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;1.0;26.0;1.0;
T2;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;1.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;4.0;26.0;1.0;
T1;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;2.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;2.0;47.0;1.0;
T2;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;2.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;9;3.0;36.0;1.0;
T1;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;4.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;4.0;51.0;1.0;
T2;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;4.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;14;7.0;75.0;1.0;
T1;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;5.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;3.0;13.0;1.0;
T2;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;5.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;13;6.0;32.0;1.0;
T1;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;11.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;14;5.0;40.0;1.0;
T2;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;11.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;13;7.0;34.0;1.0;
T1;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;14;6.0;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;15;3.0;19.0;1.0;
T2;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;14;6.0;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;15;8.0;26.0;1.0;
T1;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;15;8.0;evolutionModels/PPU/PPUv9_ctwedge_enum.ctw;12;2.0;73.0;1.0;
T2;evolutionModels/PPU/PPUv8_ctwedge_enum.ctw;15;8.0;evolutionModels/PPU/PPUv9_ctwedge_enum.ctw;15;8.0;56.0;1.0;
T1;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv1_ctwedge_enum.ctw;22;12.0;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv2_ctwedge_enum.ctw;38;27.0;754.0;0.9982111;
T2;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv1_ctwedge_enum.ctw;22;12.0;evolutionModels/AmbientAssistedLiving/AmbientAssistedLivingv2_ctwedge_enum.ctw;30;24.0;444.0;0.9982111;
