T1Reduced;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;3.0;evolutionModels/ParkingAssistant/ParkingAssistantv5_ctwedge_enum.ctw;7;13.0;50.0;0.99425286;1;
T2;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;3.0;evolutionModels/ParkingAssistant/ParkingAssistantv5_ctwedge_enum.ctw;12;12.0;127.0;0.99421966;1;
T2Reducted;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;3.0;evolutionModels/ParkingAssistant/ParkingAssistantv5_ctwedge_enum.ctw;10;18.0;93.0;0.9942693;1;
T1;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;1.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;8;1.0;43.0;0.7118644;1;
T1Reduced;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;1.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;8;2.0;43.0;0.7288136;1;
T2;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;1.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;10;2.0;56.0;0.7288136;1;
T2Reducted;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;1.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;7;3.0;34.0;0.7288136;1;
T1;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;12;2.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;13;2.0;28.0;1.0;1;
T1Reduced;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;10;4.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;10;4.0;24.0;1.0;1;
T2;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;10;4.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;17;5.0;86.0;1.0;1;
T2Reducted;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;10;4.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;10;8.0;29.0;1.0;1;
T1;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;13;7.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;16;8.0;62.0;1.0;1;
T1Reduced;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;13;12.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;15;17.0;53.0;1.0;1;
T2;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;13;12.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;17;15.0;89.0;1.0;1;
T2Reducted;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;13;12.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;16;24.0;78.0;1.0;1;
T1;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;23;49.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;30;598.0;770.0;0.83165294;1;
T1Reduced;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;16;127.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;22;810.0;615.0;0.82676446;1;
T2;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;16;127.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;26;250.0;820.0;0.8313474;1;
T2Reducted;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;16;127.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;19;409.0;434.0;0.8310419;1;
T1;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;19;7.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;9.0;124.0;1.0;1;
T1Reduced;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;16;15.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;15;18.0;102.0;1.0;1;
T2;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;16;15.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;20.0;102.0;1.0;1;
T2Reducted;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;16;15.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;32.0;104.0;1.0;1;
T1;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;2.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;2.0;54.0;0.36263737;1;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;3.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;2.0;54.0;0.36263737;1;
T2;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;3.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;54.0;0.36263737;1;
T2Reducted;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;3.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;4.0;54.0;0.35714287;1;
T1;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;2.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;3.0;34.0;0.3952381;1;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;34.0;0.3904762;1;
T2;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;5;5.0;19.0;0.3904762;1;
T2Reducted;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;4;6.0;4.0;0.3952381;1;
