OldFM;NewFM;Generator;Size;Time;NSpecificTests;NNotSpecificTests;Specificity;FaultDetection
PPUv5.xml;PPUv4.xml;ACTS;9;82.0;9;0;1.0;0.75974023
PPUv5.xml;PPUv4.xml;MUTTESTGENERATOR;10;15.0;10;0;1.0;0.75974023
PPUv5.xml;PPUv4.xml;BDD_FMREDUCED;9;14.0;9;0;1.0;0.75974023
PPUv5.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;34.0;12;0;1.0;0.90495867
PPUv5.xml;PPUv6.xml;ACTS;12;213.0;12;0;1.0;0.90495867
PPUv5.xml;PPUv6.xml;MUTTESTGENERATOR;4;46.0;4;0;1.0;0.9053498
PPUv5.xml;PPUv6.xml;BDD_FMREDUCED;12;32.0;12;0;1.0;0.90495867
PPUv5.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;16;58.0;16;0;1.0;0.9194139
PPUv5.xml;PPUv7.xml;ACTS;12;228.0;12;0;1.0;0.9194139
PPUv5.xml;PPUv7.xml;MUTTESTGENERATOR;6;43.0;6;0;1.0;0.9194139
PPUv5.xml;PPUv7.xml;BDD_FMREDUCED;16;39.0;16;0;1.0;0.9194139
PPUv5.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;15;52.0;15;0;1.0;0.9133574
PPUv5.xml;PPUv8.xml;ACTS;12;211.0;12;0;1.0;0.9133574
PPUv5.xml;PPUv8.xml;MUTTESTGENERATOR;4;50.0;4;0;1.0;0.9133574
PPUv5.xml;PPUv8.xml;BDD_FMREDUCED;15;44.0;15;0;1.0;0.9130435
PPUv6.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;12.0;3;3;0.5;0.7181818
PPUv6.xml;PPUv2.xml;ACTS;6;54.0;3;3;0.5;0.7181818
PPUv6.xml;PPUv2.xml;MUTTESTGENERATOR;4;25.0;1;3;0.25;0.7181818
PPUv6.xml;PPUv2.xml;BDD_FMREDUCED;6;12.0;3;3;0.5;0.7181818
PPUv6.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;11.0;6;3;0.6666667;0.7
PPUv6.xml;PPUv3.xml;ACTS;7;52.0;4;3;0.5714286;0.7
PPUv6.xml;PPUv3.xml;MUTTESTGENERATOR;7;10.0;3;4;0.42857143;0.7
PPUv6.xml;PPUv3.xml;BDD_FMREDUCED;7;9.0;4;3;0.5714286;0.7
PPUv6.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;11;16.0;7;4;0.6363636;0.75974023
PPUv6.xml;PPUv4.xml;ACTS;9;80.0;4;5;0.44444445;0.75974023
PPUv6.xml;PPUv4.xml;MUTTESTGENERATOR;10;20.0;3;7;0.3;0.75974023
PPUv6.xml;PPUv4.xml;BDD_FMREDUCED;9;14.0;4;5;0.44444445;0.75974023
PPUv6.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;39.0;0;12;0.0;0.9067164
PPUv6.xml;PPUv5.xml;ACTS;12;238.0;0;12;0.0;0.9067164
PPUv6.xml;PPUv5.xml;MUTTESTGENERATOR;5;41.0;0;5;0.0;0.9067164
PPUv6.xml;PPUv5.xml;BDD_FMREDUCED;12;42.0;0;12;0.0;0.9067164
PPUv6.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;17;45.0;12;5;0.7058824;0.9194139
PPUv6.xml;PPUv7.xml;ACTS;12;196.0;5;7;0.41666666;0.9194139
PPUv6.xml;PPUv7.xml;MUTTESTGENERATOR;6;55.0;4;2;0.6666667;0.9194139
PPUv6.xml;PPUv7.xml;BDD_FMREDUCED;16;44.0;11;5;0.6875;0.9194139
PPUv6.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;16;45.0;12;4;0.75;0.9130435
PPUv6.xml;PPUv8.xml;ACTS;12;204.0;7;5;0.5833333;0.9130435
PPUv6.xml;PPUv8.xml;MUTTESTGENERATOR;4;51.0;4;0;1.0;0.9130435
PPUv6.xml;PPUv8.xml;BDD_FMREDUCED;15;41.0;11;4;0.73333335;0.9130435
PPUv7.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;9.0;3;3;0.5;0.7181818
PPUv7.xml;PPUv2.xml;ACTS;6;62.0;3;3;0.5;0.7181818
PPUv7.xml;PPUv2.xml;MUTTESTGENERATOR;4;10.0;1;3;0.25;0.7181818
PPUv7.xml;PPUv2.xml;BDD_FMREDUCED;6;11.0;3;3;0.5;0.7181818
PPUv7.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;12.0;6;3;0.6666667;0.7
PPUv7.xml;PPUv3.xml;ACTS;7;53.0;4;3;0.5714286;0.7
PPUv7.xml;PPUv3.xml;MUTTESTGENERATOR;7;13.0;3;4;0.42857143;0.7
PPUv7.xml;PPUv3.xml;BDD_FMREDUCED;7;10.0;4;3;0.5714286;0.7
PPUv7.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;11;15.0;7;4;0.6363636;0.75974023
PPUv7.xml;PPUv4.xml;ACTS;9;87.0;4;5;0.44444445;0.75974023
PPUv7.xml;PPUv4.xml;MUTTESTGENERATOR;10;18.0;3;7;0.3;0.75974023
PPUv7.xml;PPUv4.xml;BDD_FMREDUCED;9;15.0;4;5;0.44444445;0.75974023
PPUv7.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;38.0;0;12;0.0;0.9070632
PPUv7.xml;PPUv5.xml;ACTS;12;260.0;0;12;0.0;0.9070632
PPUv7.xml;PPUv5.xml;MUTTESTGENERATOR;5;56.0;0;5;0.0;0.9067164
PPUv7.xml;PPUv5.xml;BDD_FMREDUCED;12;47.0;0;12;0.0;0.9067164
PPUv7.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;43.0;0;12;0.0;0.90495867
PPUv7.xml;PPUv6.xml;ACTS;12;286.0;0;12;0.0;0.90495867
PPUv7.xml;PPUv6.xml;MUTTESTGENERATOR;4;63.0;0;4;0.0;0.90495867
PPUv7.xml;PPUv6.xml;BDD_FMREDUCED;12;52.0;0;12;0.0;0.90495867
PPUv7.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;15;63.0;0;15;0.0;0.9130435
PPUv7.xml;PPUv8.xml;ACTS;12;198.0;0;12;0.0;0.9133574
PPUv7.xml;PPUv8.xml;MUTTESTGENERATOR;4;70.0;0;4;0.0;0.9130435
PPUv7.xml;PPUv8.xml;BDD_FMREDUCED;15;43.0;0;15;0.0;0.9133574
PPUv8.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;9.0;3;3;0.5;0.7181818
PPUv8.xml;PPUv2.xml;ACTS;6;50.0;3;3;0.5;0.7181818
PPUv8.xml;PPUv2.xml;MUTTESTGENERATOR;4;9.0;1;3;0.25;0.7181818
PPUv8.xml;PPUv2.xml;BDD_FMREDUCED;6;9.0;3;3;0.5;0.7181818
PPUv8.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;12.0;6;3;0.6666667;0.7
PPUv8.xml;PPUv3.xml;ACTS;7;51.0;4;3;0.5714286;0.7
PPUv8.xml;PPUv3.xml;MUTTESTGENERATOR;7;11.0;3;4;0.42857143;0.7
PPUv8.xml;PPUv3.xml;BDD_FMREDUCED;7;10.0;4;3;0.5714286;0.7
PPUv8.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;11;15.0;7;4;0.6363636;0.75974023
PPUv8.xml;PPUv4.xml;ACTS;9;80.0;4;5;0.44444445;0.75974023
PPUv8.xml;PPUv4.xml;MUTTESTGENERATOR;10;14.0;3;7;0.3;0.75974023
PPUv8.xml;PPUv4.xml;BDD_FMREDUCED;9;15.0;4;5;0.44444445;0.75974023
PPUv8.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;46.0;0;12;0.0;0.9067164
PPUv8.xml;PPUv5.xml;ACTS;12;235.0;0;12;0.0;0.9067164
PPUv8.xml;PPUv5.xml;MUTTESTGENERATOR;5;54.0;0;5;0.0;0.9067164
PPUv8.xml;PPUv5.xml;BDD_FMREDUCED;12;38.0;0;12;0.0;0.9067164
PPUv8.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;31.0;0;12;0.0;0.90495867
PPUv8.xml;PPUv6.xml;ACTS;12;170.0;0;12;0.0;0.90495867
PPUv8.xml;PPUv6.xml;MUTTESTGENERATOR;4;30.0;0;4;0.0;0.90495867
PPUv8.xml;PPUv6.xml;BDD_FMREDUCED;12;30.0;0;12;0.0;0.90495867
PPUv8.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;20;38.0;12;8;0.6;0.9194139
PPUv8.xml;PPUv7.xml;ACTS;12;165.0;1;11;0.083333336;0.919708
PPUv8.xml;PPUv7.xml;MUTTESTGENERATOR;6;43.0;2;4;0.33333334;0.9194139
PPUv8.xml;PPUv7.xml;BDD_FMREDUCED;16;35.0;1;15;0.0625;0.9194139
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;SPECIFICITY_FMREDUCED;8;6.0;0;8;0.0;0.6956522
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;ACTS;8;29.0;0;8;0.0;0.6956522
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;MUTTESTGENERATOR;7;6.0;0;7;0.0;0.6956522
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;BDD_FMREDUCED;8;6.0;0;8;0.0;0.6956522
Boeingv1.xml;Boeingv2.xml;SPECIFICITY_FMREDUCED;2;3.0;2;0;1.0;0.4848485
Boeingv1.xml;Boeingv2.xml;ACTS;2;9.0;2;0;1.0;0.4848485
Boeingv1.xml;Boeingv2.xml;MUTTESTGENERATOR;2;2.0;2;0;1.0;0.4848485
Boeingv1.xml;Boeingv2.xml;BDD_FMREDUCED;2;2.0;2;0;1.0;0.4848485
CarBodyv1.xml;CarBodyv2.xml;SPECIFICITY_FMREDUCED;6;3.0;0;6;0.0;0.82222223
CarBodyv1.xml;CarBodyv2.xml;ACTS;6;13.0;0;6;0.0;0.82222223
CarBodyv1.xml;CarBodyv2.xml;MUTTESTGENERATOR;3;3.0;0;3;0.0;0.82222223
CarBodyv1.xml;CarBodyv2.xml;BDD_FMREDUCED;6;4.0;0;6;0.0;0.82222223
CarBodyv1.xml;CarBodyv3.xml;SPECIFICITY_FMREDUCED;7;4.0;0;7;0.0;0.6315789
CarBodyv1.xml;CarBodyv3.xml;ACTS;7;25.0;0;7;0.0;0.6315789
CarBodyv1.xml;CarBodyv3.xml;MUTTESTGENERATOR;5;6.0;0;5;0.0;0.6315789
CarBodyv1.xml;CarBodyv3.xml;BDD_FMREDUCED;7;4.0;0;7;0.0;0.6315789
CarBodyv2.xml;CarBodyv3.xml;SPECIFICITY_FMREDUCED;6;4.0;2;4;0.33333334;0.61403507
CarBodyv2.xml;CarBodyv3.xml;ACTS;7;20.0;2;5;0.2857143;0.6315789
CarBodyv2.xml;CarBodyv3.xml;MUTTESTGENERATOR;5;4.0;2;3;0.4;0.6315789
CarBodyv2.xml;CarBodyv3.xml;BDD_FMREDUCED;7;3.0;2;5;0.2857143;0.6315789
CarBodyv3.xml;CarBodyv2.xml;SPECIFICITY_FMREDUCED;6;3.0;3;3;0.5;0.82222223
CarBodyv3.xml;CarBodyv2.xml;ACTS;6;19.0;3;3;0.5;0.82222223
CarBodyv3.xml;CarBodyv2.xml;MUTTESTGENERATOR;3;3.0;1;2;0.33333334;0.82222223
CarBodyv3.xml;CarBodyv2.xml;BDD_FMREDUCED;6;4.0;3;3;0.5;0.82222223
LinuxKernelv1.xml;LinuxKernelv2.xml;SPECIFICITY_FMREDUCED;8;3.0;3;5;0.375;0.71929824
LinuxKernelv1.xml;LinuxKernelv2.xml;ACTS;7;26.0;1;6;0.14285715;0.71929824
LinuxKernelv1.xml;LinuxKernelv2.xml;MUTTESTGENERATOR;16;6.0;8;8;0.5;0.71929824
LinuxKernelv1.xml;LinuxKernelv2.xml;BDD_FMREDUCED;8;5.0;1;7;0.125;0.71929824
ParkingAssistantv1.xml;ParkingAssistantv2.xml;SPECIFICITY_FMREDUCED;2;3.0;1;1;0.5;0.44186047
ParkingAssistantv1.xml;ParkingAssistantv2.xml;ACTS;2;15.0;1;1;0.5;0.44186047
ParkingAssistantv1.xml;ParkingAssistantv2.xml;MUTTESTGENERATOR;2;4.0;1;1;0.5;0.44186047
ParkingAssistantv1.xml;ParkingAssistantv2.xml;BDD_FMREDUCED;2;2.0;1;1;0.5;0.44186047
ParkingAssistantv1.xml;ParkingAssistantv3.xml;SPECIFICITY_FMREDUCED;7;10.0;5;2;0.71428573;0.8545455
ParkingAssistantv1.xml;ParkingAssistantv3.xml;ACTS;7;51.0;5;2;0.71428573;0.8545455
ParkingAssistantv1.xml;ParkingAssistantv3.xml;MUTTESTGENERATOR;5;12.0;3;2;0.6;0.8545455
ParkingAssistantv1.xml;ParkingAssistantv3.xml;BDD_FMREDUCED;7;12.0;5;2;0.71428573;0.8558559
ParkingAssistantv1.xml;ParkingAssistantv4.xml;SPECIFICITY_FMREDUCED;7;26.0;7;0;1.0;0.8763441
ParkingAssistantv1.xml;ParkingAssistantv4.xml;ACTS;7;115.0;7;0;1.0;0.87700534
ParkingAssistantv1.xml;ParkingAssistantv4.xml;MUTTESTGENERATOR;3;45.0;3;0;1.0;0.87700534
ParkingAssistantv1.xml;ParkingAssistantv4.xml;BDD_FMREDUCED;7;20.0;7;0;1.0;0.8763441
ParkingAssistantv2.xml;ParkingAssistantv3.xml;SPECIFICITY_FMREDUCED;8;10.0;6;2;0.75;0.8545455
ParkingAssistantv2.xml;ParkingAssistantv3.xml;ACTS;7;55.0;4;3;0.5714286;0.8545455
ParkingAssistantv2.xml;ParkingAssistantv3.xml;MUTTESTGENERATOR;5;14.0;2;3;0.4;0.8545455
ParkingAssistantv2.xml;ParkingAssistantv3.xml;BDD_FMREDUCED;7;9.0;4;3;0.5714286;0.8545455
ParkingAssistantv2.xml;ParkingAssistantv4.xml;SPECIFICITY_FMREDUCED;7;28.0;7;0;1.0;0.8763441
ParkingAssistantv2.xml;ParkingAssistantv4.xml;ACTS;7;100.0;7;0;1.0;0.8763441
ParkingAssistantv2.xml;ParkingAssistantv4.xml;MUTTESTGENERATOR;3;77.0;3;0;1.0;0.8763441
ParkingAssistantv2.xml;ParkingAssistantv4.xml;BDD_FMREDUCED;7;28.0;7;0;1.0;0.87700534
ParkingAssistantv3.xml;ParkingAssistantv2.xml;SPECIFICITY_FMREDUCED;2;3.0;2;0;1.0;0.44186047
ParkingAssistantv3.xml;ParkingAssistantv2.xml;ACTS;2;16.0;2;0;1.0;0.44186047
ParkingAssistantv3.xml;ParkingAssistantv2.xml;MUTTESTGENERATOR;2;2.0;2;0;1.0;0.44186047
ParkingAssistantv3.xml;ParkingAssistantv2.xml;BDD_FMREDUCED;2;3.0;2;0;1.0;0.44186047
ParkingAssistantv3.xml;ParkingAssistantv4.xml;SPECIFICITY_FMREDUCED;7;23.0;7;0;1.0;0.87700534
ParkingAssistantv3.xml;ParkingAssistantv4.xml;ACTS;7;93.0;7;0;1.0;0.87700534
ParkingAssistantv3.xml;ParkingAssistantv4.xml;MUTTESTGENERATOR;3;28.0;3;0;1.0;0.8763441
ParkingAssistantv3.xml;ParkingAssistantv4.xml;BDD_FMREDUCED;7;22.0;7;0;1.0;0.8763441
ParkingAssistantv4.xml;ParkingAssistantv2.xml;SPECIFICITY_FMREDUCED;2;4.0;2;0;1.0;0.44186047
ParkingAssistantv4.xml;ParkingAssistantv2.xml;ACTS;2;12.0;2;0;1.0;0.44186047
ParkingAssistantv4.xml;ParkingAssistantv2.xml;MUTTESTGENERATOR;2;2.0;2;0;1.0;0.44186047
ParkingAssistantv4.xml;ParkingAssistantv2.xml;BDD_FMREDUCED;2;3.0;2;0;1.0;0.44186047
ParkingAssistantv4.xml;ParkingAssistantv3.xml;SPECIFICITY_FMREDUCED;7;10.0;7;0;1.0;0.8545455
ParkingAssistantv4.xml;ParkingAssistantv3.xml;ACTS;7;51.0;7;0;1.0;0.8545455
ParkingAssistantv4.xml;ParkingAssistantv3.xml;MUTTESTGENERATOR;5;10.0;5;0;1.0;0.8545455
ParkingAssistantv4.xml;ParkingAssistantv3.xml;BDD_FMREDUCED;7;9.0;7;0;1.0;0.8558559
BCS1.xml;BCS2.xml;SPECIFICITY_FMREDUCED;15;32.0;0;15;0.0;0.952
BCS1.xml;BCS2.xml;ACTS;10;90.0;0;10;0.0;0.9518072
BCS1.xml;BCS2.xml;MUTTESTGENERATOR;11;35.0;0;11;0.0;0.9518072
BCS1.xml;BCS2.xml;BDD_FMREDUCED;15;28.0;0;15;0.0;0.9518072
MobileMediaV3.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;17.0;4;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV4.xml;ACTS;4;80.0;4;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;16.0;5;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;15.0;4;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;19.0;6;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV5.xml;ACTS;6;100.0;6;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;20.0;10;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;17.0;6;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;33.0;8;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV6.xml;ACTS;8;165.0;8;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;45.0;14;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;47.0;8;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;88.0;11;0;1.0;0.6494024
MobileMediaV3.xml;MobileMediaV7.xml;ACTS;8;336.0;8;0;1.0;0.6494024
MobileMediaV3.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;87.0;26;0;1.0;0.6494024
MobileMediaV3.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;83.0;11;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;19.0;0;6;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV5.xml;ACTS;6;104.0;0;6;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;19.0;0;10;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;19.0;0;6;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;30.0;6;2;0.75;0.5214521
MobileMediaV4.xml;MobileMediaV6.xml;ACTS;8;170.0;3;5;0.375;0.5214521
MobileMediaV4.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;34.0;3;11;0.21428572;0.5214521
MobileMediaV4.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;35.0;2;6;0.25;0.5214521
MobileMediaV4.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;79.0;11;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV7.xml;ACTS;8;313.0;8;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;83.0;26;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;73.0;11;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;17.0;0;4;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV4.xml;ACTS;4;85.0;0;4;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;16.0;0;5;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;15.0;0;4;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;36.0;6;2;0.75;0.5214521
MobileMediaV5.xml;MobileMediaV6.xml;ACTS;8;162.0;3;5;0.375;0.5214521
MobileMediaV5.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;33.0;3;11;0.21428572;0.5214521
MobileMediaV5.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;34.0;2;6;0.25;0.5214521
MobileMediaV5.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;78.0;11;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV7.xml;ACTS;8;285.0;8;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;82.0;26;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;82.0;11;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;15.0;2;2;0.5;0.35911602
MobileMediaV6.xml;MobileMediaV4.xml;ACTS;4;78.0;2;2;0.5;0.35911602
MobileMediaV6.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;17.0;2;3;0.4;0.35911602
MobileMediaV6.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;15.0;2;2;0.5;0.35911602
MobileMediaV6.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;22.0;4;2;0.6666667;0.3923445
MobileMediaV6.xml;MobileMediaV5.xml;ACTS;6;101.0;3;3;0.5;0.3923445
MobileMediaV6.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;18.0;3;7;0.3;0.3923445
MobileMediaV6.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;19.0;2;4;0.33333334;0.3923445
MobileMediaV6.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;81.0;11;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV7.xml;ACTS;8;282.0;8;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;88.0;26;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;70.0;11;0;1.0;0.6494024
MobileMediaV7.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;18.0;4;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV4.xml;ACTS;4;78.0;4;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;16.0;5;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;17.0;4;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;18.0;6;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV5.xml;ACTS;6;101.0;6;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;19.0;10;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;16.0;6;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;34.0;8;0;1.0;0.5214521
MobileMediaV7.xml;MobileMediaV6.xml;ACTS;8;158.0;8;0;1.0;0.5214521
MobileMediaV7.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;32.0;14;0;1.0;0.5214521
MobileMediaV7.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;29.0;8;0;1.0;0.5214521
PPUv1.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;9.0;0;6;0.0;0.7181818
PPUv1.xml;PPUv2.xml;ACTS;6;56.0;0;6;0.0;0.7181818
PPUv1.xml;PPUv2.xml;MUTTESTGENERATOR;4;9.0;0;4;0.0;0.7181818
PPUv1.xml;PPUv2.xml;BDD_FMREDUCED;6;13.0;0;6;0.0;0.7181818
PPUv1.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;7;8.0;0;7;0.0;0.7
PPUv1.xml;PPUv3.xml;ACTS;7;52.0;0;7;0.0;0.7
PPUv1.xml;PPUv3.xml;MUTTESTGENERATOR;7;10.0;0;7;0.0;0.7
PPUv1.xml;PPUv3.xml;BDD_FMREDUCED;7;9.0;0;7;0.0;0.7
PPUv1.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;9;16.0;0;9;0.0;0.75974023
PPUv1.xml;PPUv4.xml;ACTS;9;84.0;0;9;0.0;0.75974023
PPUv1.xml;PPUv4.xml;MUTTESTGENERATOR;10;21.0;0;10;0.0;0.75974023
PPUv1.xml;PPUv4.xml;BDD_FMREDUCED;9;16.0;0;9;0.0;0.75974023
PPUv1.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;41.0;0;12;0.0;0.9070632
PPUv1.xml;PPUv5.xml;ACTS;12;213.0;0;12;0.0;0.9067164
PPUv1.xml;PPUv5.xml;MUTTESTGENERATOR;5;39.0;0;5;0.0;0.9070632
PPUv1.xml;PPUv5.xml;BDD_FMREDUCED;12;38.0;0;12;0.0;0.9067164
PPUv1.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;32.0;0;12;0.0;0.90495867
PPUv1.xml;PPUv6.xml;ACTS;12;199.0;0;12;0.0;0.9053498
PPUv1.xml;PPUv6.xml;MUTTESTGENERATOR;4;45.0;0;4;0.0;0.90495867
PPUv1.xml;PPUv6.xml;BDD_FMREDUCED;12;37.0;0;12;0.0;0.90495867
PPUv1.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;17;38.0;12;5;0.7058824;0.919708
PPUv1.xml;PPUv7.xml;ACTS;12;192.0;5;7;0.41666666;0.9194139
PPUv1.xml;PPUv7.xml;MUTTESTGENERATOR;6;52.0;4;2;0.6666667;0.9194139
PPUv1.xml;PPUv7.xml;BDD_FMREDUCED;16;47.0;11;5;0.6875;0.9194139
PPUv1.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;16;43.0;12;4;0.75;0.9130435
PPUv1.xml;PPUv8.xml;ACTS;12;204.0;7;5;0.5833333;0.9130435
PPUv1.xml;PPUv8.xml;MUTTESTGENERATOR;4;47.0;4;0;1.0;0.9130435
PPUv1.xml;PPUv8.xml;BDD_FMREDUCED;15;50.0;11;4;0.73333335;0.9130435
PPUv2.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;11.0;3;6;0.33333334;0.7
PPUv2.xml;PPUv3.xml;ACTS;7;78.0;1;6;0.14285715;0.7
PPUv2.xml;PPUv3.xml;MUTTESTGENERATOR;7;12.0;1;6;0.14285715;0.7
PPUv2.xml;PPUv3.xml;BDD_FMREDUCED;7;9.0;1;6;0.14285715;0.7
PPUv2.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;13;15.0;7;6;0.53846157;0.75974023
PPUv2.xml;PPUv4.xml;ACTS;9;83.0;2;7;0.22222222;0.75974023
PPUv2.xml;PPUv4.xml;MUTTESTGENERATOR;10;14.0;1;9;0.1;0.75974023
PPUv2.xml;PPUv4.xml;BDD_FMREDUCED;9;16.0;2;7;0.22222222;0.75974023
PPUv2.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;17;44.0;11;6;0.64705884;0.9067164
PPUv2.xml;PPUv5.xml;ACTS;12;214.0;4;8;0.33333334;0.9067164
PPUv2.xml;PPUv5.xml;MUTTESTGENERATOR;5;45.0;2;3;0.4;0.9067164
PPUv2.xml;PPUv5.xml;BDD_FMREDUCED;12;38.0;4;8;0.33333334;0.9070632
PPUv2.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;17;31.0;11;6;0.64705884;0.90495867
